Date,Source,Campaign,Spend,Clicks,Impressions,AdGroup,Ad
2023-11-22,Google Ads,performancemax_eng_DE,29.22,154,16275,,
2023-11-22,Facebook Ads,12.09.23interests_Uxui_DE,4.19,8,515,interest_work_WebDev,bloggersvideo5
2023-11-22,Tiktok Ads,12.07.2023wide_DE,1.39,2,350,wide,bloggersvideo6blackfriday
2023-11-22,Google Ads,gen_analyst_DE,22.06,15,159,,
2023-11-06,SMM,,0.0,13,0,,
2023-11-22,Webinar,14.11.23wide_webinar_DE,0.31,0,42,wide,bloggersvideo7webinar
2023-11-07,Tiktok Ads,,0.0,0,0,,
2023-11-22,Facebook Ads,24.09.23retargeting_DE,0.62,0,37,retargeting,v11comwebdev
2023-11-23,Facebook Ads,02.07.23wide_DE,0.06,0,3,wide,b14blackfriday
2023-11-07,Webinar,,0.0,0,0,,
2023-11-23,Webinar,15.11.23wide_webinar_DE,11.64,21,3383,wide,bloggersvideo7webinar
2023-11-23,Facebook Ads,12.09.23interests_Uxui_DE,0.19,0,7,interest_work_WebDev,v11comwebdev
2023-11-07,Offline,,0.0,0,0,,
2023-11-23,Webinar,14.11.23wide_webinar_DE,0.05,0,1,wide,b5webinar
2023-11-23,Facebook Ads,12.09.23interests_Uxui_DE,0.16,0,9,interest_work_WebDev,b1comwebdev
2023-11-07,Google Ads,,0.0,0,0,,
2023-11-07,Bloggers,,0.0,0,0,,
2023-11-23,Facebook Ads,02.07.23wide_DE,0.05,0,3,wide,b15blackfriday
2023-11-23,Google Ads,performancemax_eng_DE,30.63,139,9004,,
2023-11-23,Webinar,15.11.23wide_webinar_DE,2.07,5,683,wide,bloggersvideo6webinar
2023-11-23,Facebook Ads,04.07.23recentlymoved_DE,10.21,20,919,recentlymoved,bloggersvideo4com
2023-11-07,SMM,,0.0,29,0,,
2023-11-23,Facebook Ads,04.07.23recentlymoved_DE,0.3,0,28,recentlymoved,v7blackfriday
2023-11-23,Tiktok Ads,12.07.2023wide_DE,20.54,54,6556,wide,bloggersvideo4com
2023-11-23,Facebook Ads,24.09.23retargeting_DE,0.65,0,31,retargeting,v11comwebdev
2023-11-07,CRM,,0.0,11,0,,
2023-11-23,Tiktok Ads,12.07.2023wide_DE,1.53,5,438,wide,bloggersvideo6blackfriday
2023-11-23,Google Ads,discovery_DE,32.87,99,5380,,
2023-11-23,Webinar,14.11.23wide_webinar_DE,0.05,0,4,wide,b4webinar
2023-11-23,Facebook Ads,03.07.23women,11.78,13,735,women,bloggersvideo3com
2023-11-07,Telegram posts,,0.0,0,0,,
2023-11-07,Facebook Ads,,0.0,0,0,,
2023-11-23,Facebook Ads,12.09.23interests_Uxui_DE,4.69,7,479,interest_work_WebDev,bloggersvideo5
2023-11-23,Facebook Ads,24.09.23retargeting_DE,9.29,14,975,retargeting,bloggersvideo5
2023-11-23,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo5
2023-11-23,Webinar,14.11.23wide_webinar_DE,0.04,0,4,wide,b7webinar
2023-11-23,Facebook Ads,04.07.23recentlymoved_DE,0.02,0,7,recentlymoved,bloggersvideo3com
2023-11-23,Tiktok Ads,12.07.2023wide_DE,1.64,2,356,wide,v7blackfriday
2023-11-07,Bloggers,,0.0,88,907,,
2023-11-23,Tiktok Ads,12.07.2023wide_DE,1.29,2,328,wide,bloggersvideo7blackfriday
2023-11-23,Facebook Ads,02.07.23wide_DE,19.58,36,1423,wide,bloggersvideo6blackfriday
2023-11-23,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo3com
2023-11-23,Facebook Ads,04.07.23recentlymoved_DE,1.0,1,78,recentlymoved,bloggersvideo6blackfriday
2023-11-23,Webinar,14.11.23wide_webinar_DE,31.02,50,2268,wide,bloggersvideo8webinar
2023-11-23,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,1,recentlymoved,bloggersvideo7blackfriday
2023-11-07,Partnership,,0.0,3,0,,
2023-11-23,Webinar,14.11.23wide_webinar_DE,0.38,0,27,wide,bloggersvideo7webinar
2023-11-23,Facebook Ads,12.09.23interests_Uxui_DE,6.65,12,513,interest_programming_WebDev,bloggersvideo5
2023-11-07,Organic,,0.0,199,0,,
2023-11-23,Webinar,14.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo6webinar
2023-11-07,Youtube Ads,,0.0,0,0,,
2023-11-08,CRM,,0.0,16,0,,
2023-11-23,Webinar,15.11.23wide_webinar_DE,5.79,12,1850,wide,bloggersvideo8webinar
2023-11-08,Bloggers,,0.0,0,0,,
2023-11-08,SMM,,0.0,17,0,,
2023-11-08,Offline,,0.0,0,0,,
2023-11-24,Facebook Ads,04.07.23recentlymoved_DE,0.02,0,2,recentlymoved,v7blackfriday
2023-11-24,Facebook Ads,03.07.23women,0.0,0,0,women,bloggersvideo4com
2023-11-08,Google Ads,,0.0,0,0,,
2023-11-24,Facebook Ads,12.09.23interests_Uxui_DE,0.32,0,18,interest_work_WebDev,b1comwebdev
2023-11-08,Partnership,,0.0,0,0,,
2023-11-08,Youtube Ads,,0.0,0,0,,
2023-11-24,Facebook Ads,02.07.23wide_DE,1.7,2,139,wide,v7blackfriday
2023-11-24,Facebook Ads,24.09.23retargeting_DE,9.5,10,966,retargeting,bloggersvideo5
2023-11-24,Facebook Ads,02.07.23wide_DE,0.07,0,3,wide,b14blackfriday
2023-11-24,Tiktok Ads,12.07.2023wide_DE,1.26,6,330,wide,v7blackfriday
2023-11-24,Facebook Ads,02.07.23wide_DE,17.66,21,1693,wide,bloggersvideo6blackfriday
2023-11-24,Facebook Ads,24.09.23retargeting_DE,0.41,0,15,retargeting,v11comwebdev
2023-11-24,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo7webinar
2023-11-24,Facebook Ads,04.07.23recentlymoved_DE,0.06,0,6,recentlymoved,bloggersvideo3com
2023-11-08,Organic,,0.0,156,0,,
2023-11-08,Tiktok Ads,,0.0,0,0,,
2023-11-24,Facebook Ads,12.09.23interests_Uxui_DE,7.69,5,564,interest_programming_WebDev,bloggersvideo5
2023-11-24,Facebook Ads,12.09.23interests_Uxui_DE,3.62,2,423,interest_work_WebDev,bloggersvideo5
2023-11-08,Webinar,,0.0,0,0,,
2023-11-08,Facebook Ads,,0.0,0,0,,
2023-11-24,Facebook Ads,04.07.23recentlymoved_DE,10.75,21,989,recentlymoved,bloggersvideo4com
2023-11-24,Google Ads,discovery_DE,31.29,96,5768,,
2023-11-24,Facebook Ads,04.07.23recentlymoved_DE,0.56,0,46,recentlymoved,bloggersvideo6blackfriday
2023-11-08,Telegram posts,,0.0,0,0,,
2023-11-24,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo6webinar
2023-11-24,Facebook Ads,03.07.23women,1.7,0,125,women,v7blackfriday
2023-11-24,Webinar,14.11.23wide_webinar_DE,0.28,1,23,wide,bloggersvideo8webinar
2023-11-24,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo8webinar
2023-11-24,Webinar,14.11.23wide_webinar_DE,0.01,0,1,wide,bloggersvideo7webinar
2023-11-24,Facebook Ads,12.09.23interests_Uxui_DE,0.05,0,4,interest_work_WebDev,v11comwebdev
2023-11-24,Google Ads,performancemax_eng_DE,25.9,88,5247,,
2023-11-24,Tiktok Ads,12.07.2023wide_DE,3.85,12,934,wide,bloggersvideo6blackfriday
2023-11-09,Tiktok Ads,,0.0,0,0,,
2023-11-24,Facebook Ads,02.07.23wide_DE,0.31,1,8,wide,b13blackfriday
2023-11-09,Google Ads,,0.0,0,0,,
2023-11-24,Tiktok Ads,12.07.2023wide_DE,18.83,50,5713,wide,bloggersvideo4com
2023-11-24,Facebook Ads,03.07.23women,10.09,16,635,women,bloggersvideo3com
2023-11-24,Facebook Ads,02.07.23wide_DE,0.04,0,3,wide,b15blackfriday
2023-11-24,Tiktok Ads,12.07.2023wide_DE,1.06,0,308,wide,bloggersvideo7blackfriday
2023-11-09,CRM,,0.0,10,0,,
2023-11-09,Bloggers,,0.0,0,0,,
2023-11-25,Facebook Ads,04.07.23recentlymoved_DE,0.1,0,12,recentlymoved,bloggersvideo3com
2023-11-09,Facebook Ads,,0.0,0,0,,
2023-11-09,SMM,,0.0,19,0,,
2023-11-25,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo6webinar
2023-11-25,Google Ads,discovery_DE,28.78,101,6523,,
2023-11-25,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,1,recentlymoved,v7blackfriday
2023-11-25,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo8webinar
2023-11-25,Facebook Ads,24.09.23retargeting_DE,9.74,13,998,retargeting,bloggersvideo5
2023-11-25,Facebook Ads,03.07.23women,0.38,1,41,women,v7blackfriday
2023-11-25,Webinar,14.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo8webinar
2023-11-25,Google Ads,performancemax_eng_DE,35.34,150,9275,,
2023-11-09,Telegram posts,,0.0,0,0,,
2023-11-25,Facebook Ads,02.07.23wide_DE,19.08,29,1625,wide,bloggersvideo6blackfriday
2023-11-25,Facebook Ads,12.09.23interests_Uxui_DE,0.54,1,20,interest_work_WebDev,v11comwebdev
2023-11-25,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo7webinar
2023-11-09,Partnership,,0.0,4,0,,
2023-11-09,Organic,,0.0,177,0,,
2023-11-09,Offline,,0.0,0,0,,
2023-11-25,Facebook Ads,02.07.23wide_DE,0.11,0,4,wide,b15blackfriday
2023-11-09,Youtube Ads,,0.0,0,0,,
2023-11-09,Webinar,,0.0,0,0,,
2023-11-25,Facebook Ads,04.07.23recentlymoved_DE,11.42,23,1010,recentlymoved,bloggersvideo4com
2023-11-10,Offline,,0.0,0,0,,
2023-11-25,Tiktok Ads,12.07.2023wide_DE,5.75,10,1497,wide,bloggersvideo6blackfriday
2023-11-25,Facebook Ads,02.07.23wide_DE,0.08,0,4,wide,bloggersvideo7blackfriday
2023-11-25,Facebook Ads,12.09.23interests_Uxui_DE,0.18,1,7,interest_work_WebDev,b1comwebdev
2023-11-10,Organic,,0.0,142,0,,
2023-11-25,Tiktok Ads,12.07.2023wide_DE,15.7,35,4548,wide,bloggersvideo4com
2023-11-25,Facebook Ads,04.07.23recentlymoved_DE,0.13,1,16,recentlymoved,bloggersvideo6blackfriday
2023-11-25,Tiktok Ads,12.07.2023wide_DE,1.73,4,436,wide,bloggersvideo7blackfriday
2023-11-25,Facebook Ads,12.09.23interests_Uxui_DE,6.73,13,586,interest_programming_WebDev,bloggersvideo5
2023-11-10,Partnership,,0.0,11,0,,
2023-11-10,Bloggers,,0.0,0,0,,
2023-11-25,Facebook Ads,02.07.23wide_DE,1.12,0,91,wide,v7blackfriday
2023-11-25,Facebook Ads,24.09.23retargeting_DE,0.38,0,20,retargeting,v11comwebdev
2023-11-25,Facebook Ads,03.07.23women,11.63,15,832,women,bloggersvideo3com
2023-11-10,Youtube Ads,,0.0,0,0,,
2023-11-25,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo5
2023-11-10,CRM,,0.0,14,0,,
2023-11-25,Facebook Ads,12.09.23interests_Uxui_DE,4.22,8,428,interest_work_WebDev,bloggersvideo5
2023-11-25,Tiktok Ads,12.07.2023wide_DE,1.82,7,399,wide,v7blackfriday
2023-11-26,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo6webinar
2023-11-26,Facebook Ads,04.07.23recentlymoved_DE,0.07,0,7,recentlymoved,bloggersvideo3com
2023-11-26,Facebook Ads,04.07.23recentlymoved_DE,0.12,0,11,recentlymoved,bloggersvideo6blackfriday
2023-11-26,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo7webinar
2023-11-26,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo8webinar
2023-11-26,Google Ads,discovery_DE,30.53,108,5465,,
2023-11-10,SMM,,0.0,14,0,,
2023-11-26,Facebook Ads,03.07.23women,0.32,0,36,women,v7blackfriday
2023-11-26,Tiktok Ads,12.07.2023wide_DE,2.06,1,457,wide,v7blackfriday
2023-11-10,Google Ads,,0.0,0,0,,
2023-11-26,Facebook Ads,02.07.23wide_DE,21.32,34,1821,wide,bloggersvideo6blackfriday
2023-11-10,Tiktok Ads,,0.0,0,0,,
2023-11-26,Facebook Ads,12.09.23interests_Uxui_DE,6.96,9,619,interest_programming_WebDev,bloggersvideo5
2023-11-10,Webinar,,0.0,0,0,,
2023-11-26,Tiktok Ads,12.07.2023wide_DE,2.15,5,478,wide,bloggersvideo7blackfriday
2023-11-26,Facebook Ads,03.07.23women,12.67,21,832,women,bloggersvideo3com
2023-11-26,Facebook Ads,12.09.23interests_Uxui_DE,0.05,0,8,interest_work_WebDev,v11comwebdev
2023-11-26,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo3com
2023-11-26,Tiktok Ads,12.07.2023wide_DE,3.06,3,692,wide,bloggersvideo6blackfriday
2023-11-26,Facebook Ads,02.07.23wide_DE,0.43,0,52,wide,v7blackfriday
2023-11-10,Telegram posts,,0.0,0,0,,
2023-11-10,Facebook Ads,,0.0,0,0,,
2023-11-26,Facebook Ads,24.09.23retargeting_DE,9.98,12,972,retargeting,bloggersvideo5
2023-11-11,Youtube Ads,,0.0,0,0,,
2023-11-26,Facebook Ads,04.07.23recentlymoved_DE,12.55,21,1149,recentlymoved,bloggersvideo4com
2023-11-11,Offline,,0.0,0,0,,
2023-11-26,Facebook Ads,12.09.23interests_Uxui_DE,5.82,18,585,interest_work_WebDev,bloggersvideo5
2023-11-11,Webinar,,0.0,0,0,,
2023-11-26,Facebook Ads,02.07.23wide_DE,0.02,0,4,wide,b13blackfriday
2023-11-26,Tiktok Ads,12.07.2023wide_DE,17.73,56,4805,wide,bloggersvideo4com
2023-11-11,Facebook Ads,,0.0,0,0,,
2023-11-26,Google Ads,performancemax_eng_DE,30.77,205,18471,,
2023-11-11,Google Ads,,0.0,0,0,,
2023-11-11,Tiktok Ads,,0.0,0,0,,
2023-11-26,Facebook Ads,24.09.23retargeting_DE,1.04,1,71,retargeting,v11comwebdev
2023-11-26,Facebook Ads,02.07.23wide_DE,0.05,0,2,wide,bloggersvideo7blackfriday
2023-11-26,Facebook Ads,12.09.23interests_Uxui_DE,0.08,0,4,interest_work_WebDev,b1comwebdev
2023-11-11,SMM,,0.0,1,0,,
2023-11-11,Bloggers,,0.0,59,2018,,
2023-11-26,Facebook Ads,02.07.23wide_DE,0.01,0,1,wide,b15blackfriday
2023-11-27,Facebook Ads,24.09.23retargeting_DE,9.1,16,788,retargeting,bloggersvideo5
2023-11-27,Webinar,14.11.23wide_webinar_DE,20.48,15,958,wide,b9offlinewebinar
2023-11-11,Telegram posts,,0.0,0,0,,
2023-11-27,Facebook Ads,24.09.23retargeting_DE,1.33,3,101,retargeting,v11comwebdev
2023-11-11,Bloggers,,0.0,0,0,,
2023-11-11,CRM,,0.0,12,0,,
2023-11-27,Webinar,14.11.23wide_webinar_DE,13.42,5,604,wide,b10offlinewebinar
2023-11-27,Webinar,14.11.23wide_webinar_DE,5.87,2,250,wide,b8offlinewebinar
2023-11-27,Google Ads,performancemax_eng_DE,31.85,146,13714,,
2023-11-27,Facebook Ads,12.09.23interests_Uxui_DE,0.6,1,33,interest_work_WebDev,v11comwebdev
2023-11-11,Partnership,,0.0,0,0,,
2023-11-27,Facebook Ads,12.09.23interests_Uxui_DE,0.0,0,3,interest_work_WebDev,b1comwebdev
2023-11-11,Organic,,0.0,109,0,,
2023-11-12,Bloggers,,0.0,0,0,,
2023-11-27,Tiktok Ads,12.07.2023wide_DE,5.19,16,1399,wide,bloggersvideo5
2023-11-27,Facebook Ads,03.07.23women,9.83,22,643,women,bloggersvideo3com
2023-11-27,Tiktok Ads,12.07.2023wide_DE,0.22,0,52,wide,bloggersvideo6blackfriday
2023-11-12,CRM,,0.0,20,0,,
2023-11-12,Tiktok Ads,,0.0,0,0,,
2023-11-27,Facebook Ads,02.07.23wide_DE,17.41,31,1243,wide,bloggersvideo4com
2023-11-27,Facebook Ads,03.07.23women,1.97,4,148,women,bloggersvideo9com
2023-11-27,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,1,recentlymoved,bloggersvideo5com
2023-11-27,Facebook Ads,12.09.23interests_Uxui_DE,5.8,13,496,interest_work_WebDev,bloggersvideo5
2023-11-27,Tiktok Ads,12.07.2023wide_DE,0.19,0,49,wide,bloggersvideo7blackfriday
2023-11-27,Facebook Ads,04.07.23recentlymoved_DE,0.07,1,7,recentlymoved,bloggersvideo9com
2023-11-27,Facebook Ads,02.07.23wide_DE,0.01,0,1,wide,b14blackfriday
2023-11-27,Tiktok Ads,12.07.2023wide_DE,0.1,0,31,wide,v7blackfriday
2023-11-27,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo8webinar
2023-11-27,Facebook Ads,03.07.23women,0.42,0,37,women,bloggersvideo5com
2023-11-27,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo7webinar
2023-11-27,Facebook Ads,03.07.23women,0.11,0,16,women,bloggersvideo8com
2023-11-12,SMM,,0.0,5,0,,
2023-11-27,Facebook Ads,02.07.23wide_DE,0.02,0,2,wide,v7blackfriday
2023-11-27,Facebook Ads,04.07.23recentlymoved_DE,12.07,33,1060,recentlymoved,bloggersvideo4com
2023-11-27,Google Ads,discovery_DE,32.22,138,7071,,
2023-11-27,Facebook Ads,04.07.23recentlymoved_DE,0.02,0,5,recentlymoved,bloggersvideo8com
2023-11-12,Offline,,0.0,0,0,,
2023-11-27,Facebook Ads,02.07.23wide_DE,2.7,3,236,wide,bloggersvideo6blackfriday
2023-11-27,Facebook Ads,02.07.23wide_DE,0.04,0,5,wide,bloggersvideo5com
2023-11-12,Youtube Ads,,0.0,0,0,,
2023-11-27,Facebook Ads,02.07.23wide_DE,0.06,0,5,wide,bloggersvideo9com
2023-11-27,Facebook Ads,02.07.23wide_DE,0.0,0,2,wide,b15blackfriday
2023-11-27,Facebook Ads,03.07.23women,0.02,0,1,women,v7blackfriday
2023-11-12,Partnership,,0.0,0,0,,
2023-11-27,Facebook Ads,04.07.23recentlymoved_DE,0.07,0,2,recentlymoved,bloggersvideo3com
2023-11-27,Tiktok Ads,12.07.2023wide_DE,19.3,45,5688,wide,bloggersvideo4com
2023-11-27,Facebook Ads,02.07.23wide_DE,0.53,0,14,wide,bloggersvideo3com
2023-11-12,Organic,,0.0,69,0,,
2023-11-27,Facebook Ads,12.09.23interests_Uxui_DE,5.72,3,474,interest_programming_WebDev,bloggersvideo5
2023-11-12,Bloggers,,0.0,0,500,,
2023-11-12,Telegram posts,,0.0,0,0,,
2023-11-28,Facebook Ads,04.07.23recentlymoved_DE,0.01,0,1,recentlymoved,bloggersvideo3com
2023-11-12,Facebook Ads,,0.0,0,0,,
2023-11-28,Facebook Ads,12.09.23interests_Uxui_DE,4.68,15,419,interest_programming_WebDev,bloggersvideo5
2023-11-28,Tiktok Ads,12.07.2023wide_DE,4.59,19,955,wide,bloggersvideo8com
2023-11-28,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,v7blackfriday
2023-11-12,Google Ads,,0.0,0,0,,
2023-11-12,Webinar,,0.0,0,0,,
2023-11-28,Tiktok Ads,12.07.2023wide_DE,7.02,16,2080,wide,bloggersvideo5
2023-11-28,Facebook Ads,12.09.23interests_Uxui_DE,0.08,0,12,interest_work_WebDev,b1comwebdev
2023-11-28,Facebook Ads,02.07.23wide_DE,16.46,23,1450,wide,bloggersvideo4com
2023-11-13,Partnership,,0.0,0,0,,
2023-11-13,Facebook Ads,,0.0,0,0,,
2023-11-28,Facebook Ads,02.07.23wide_DE,0.05,0,4,wide,bloggersvideo8com
2023-11-28,Facebook Ads,03.07.23women,10.04,29,657,women,bloggersvideo9com
2023-11-28,Facebook Ads,12.09.23interests_Uxui_DE,7.07,13,677,interest_work_WebDev,bloggersvideo5
2023-11-28,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo7blackfriday
2023-11-28,Facebook Ads,03.07.23women,2.06,3,130,women,bloggersvideo3com
2023-11-28,Facebook Ads,04.07.23recentlymoved_DE,9.98,13,809,recentlymoved,bloggersvideo4com
2023-11-28,Facebook Ads,24.09.23retargeting_DE,0.6,0,51,retargeting,v11comwebdev
2023-11-28,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,1,recentlymoved,bloggersvideo5com
2023-11-28,Tiktok Ads,12.07.2023wide_DE,6.64,32,1760,wide,bloggersvideo9com
2023-11-28,Facebook Ads,02.07.23wide_DE,3.96,6,279,wide,bloggersvideo9com
2023-11-28,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo6blackfriday
2023-11-13,SMM,,0.0,99,0,,
2023-11-28,Webinar,14.11.23wide_webinar_DE,7.07,1,256,wide,b10offlinewebinar
2023-11-28,Facebook Ads,03.07.23women,0.05,0,6,women,bloggersvideo8com
2023-11-13,Bloggers,,0.0,0,0,,
2023-11-28,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo7webinar
2023-11-13,Telegram posts,,0.0,0,0,,
2023-11-28,Facebook Ads,02.07.23wide_DE,0.01,0,10,wide,bloggersvideo5com
2023-11-13,CRM,,0.0,32,0,,
2023-11-28,Facebook Ads,04.07.23recentlymoved_DE,1.86,5,140,recentlymoved,bloggersvideo9com
2023-11-28,Webinar,14.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo8webinar
2023-11-28,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo8webinar
2023-11-13,Offline,,0.0,0,0,,
2023-11-28,Facebook Ads,03.07.23women,0.02,0,7,women,bloggersvideo5com
2023-11-28,Facebook Ads,04.07.23recentlymoved_DE,0.1,0,7,recentlymoved,bloggersvideo8com
2023-11-28,Facebook Ads,24.09.23retargeting_DE,9.6,15,957,retargeting,bloggersvideo5
2023-11-13,Webinar,,0.0,0,0,,
2023-11-28,Tiktok Ads,12.07.2023wide_DE,6.75,25,2045,wide,bloggersvideo4com
2023-11-28,Webinar,14.11.23wide_webinar_DE,12.59,4,465,wide,b9offlinewebinar
2023-11-28,Google Ads,performancemax_eng_DE,35.95,201,17466,,
2023-11-28,Facebook Ads,12.09.23interests_Uxui_DE,0.2,0,4,interest_work_WebDev,v11comwebdev
2023-11-28,Google Ads,discovery_DE,35.48,194,11927,,
2023-11-13,Organic,,0.0,162,0,,
2023-11-28,Webinar,14.11.23wide_webinar_DE,3.49,2,167,wide,b8offlinewebinar
2023-11-13,Youtube Ads,,0.0,0,0,,
2023-11-28,Facebook Ads,02.07.23wide_DE,0.24,1,20,wide,bloggersvideo3com
2023-11-13,Tiktok Ads,,0.0,0,0,,
2023-11-13,Google Ads,,0.0,0,0,,
2023-11-29,Google Ads,performancemax_eng_DE,53.66,332,30364,,
2023-11-29,Facebook Ads,24.09.23retargeting_DE,0.37,0,26,retargeting,v11comwebdev
2023-11-29,Facebook Ads,02.07.23wide_DE,0.0,0,1,wide,bloggersvideo5com
2023-11-29,Google Ads,discovery_DE,59.02,310,19664,,
2023-11-29,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo8webinar
2023-11-14,Partnership,,0.0,1,0,,
2023-11-29,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,2,recentlymoved,bloggersvideo8com
2023-11-29,Facebook Ads,12.09.23interests_Uxui_DE,0.05,0,11,interest_work_WebDev,v11comwebdev
2023-11-14,Organic,,0.0,199,0,,
2023-11-29,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo6blackfriday
2023-11-29,Facebook Ads,03.07.23women,0.0,0,1,women,bloggersvideo5com
2023-11-29,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo7blackfriday
2023-11-29,Facebook Ads,04.07.23recentlymoved_DE,0.06,1,4,recentlymoved,bloggersvideo3com
2023-11-29,Facebook Ads,04.07.23recentlymoved_DE,3.4,10,338,recentlymoved,bloggersvideo4com
2023-11-14,SMM,,0.0,61,0,,
2023-11-29,Facebook Ads,02.07.23wide_DE,14.5,25,975,wide,bloggersvideo9com
2023-11-29,Facebook Ads,02.07.23wide_DE,5.23,17,514,wide,bloggersvideo4com
2023-11-29,Tiktok Ads,12.07.2023wide_DE,3.7,10,853,wide,bloggersvideo4com
2023-11-29,Facebook Ads,02.07.23wide_DE,0.17,0,8,wide,bloggersvideo3com
2023-11-29,Facebook Ads,24.09.23retargeting_DE,9.56,15,952,retargeting,bloggersvideo5
2023-11-29,Facebook Ads,12.09.23interests_Uxui_DE,3.68,8,406,interest_programming_WebDev,bloggersvideo5
2023-11-29,Tiktok Ads,12.07.2023wide_DE,15.68,58,3576,wide,bloggersvideo9com
2023-11-29,Facebook Ads,12.09.23interests_Uxui_DE,0.22,0,18,interest_work_WebDev,b1comwebdev
2023-11-14,Youtube Ads,,0.0,0,0,,
2023-11-29,Facebook Ads,02.07.23wide_DE,0.0,0,1,wide,bloggersvideo8com
2023-11-29,Tiktok Ads,12.07.2023wide_DE,2.77,5,549,wide,bloggersvideo8com
2023-11-29,Facebook Ads,12.09.23interests_Uxui_DE,7.75,19,767,interest_work_WebDev,bloggersvideo5
2023-11-14,Offline,,0.0,0,0,,
2023-11-29,Tiktok Ads,12.07.2023wide_DE,2.85,14,713,wide,bloggersvideo5
2023-11-29,Facebook Ads,04.07.23recentlymoved_DE,8.33,19,645,recentlymoved,bloggersvideo9com
2023-11-14,Google Ads,,0.0,0,0,,
2023-11-14,Webinar,,0.0,0,0,,
2023-11-14,Facebook Ads,,0.0,0,0,,
2023-11-14,Tiktok Ads,,0.0,0,0,,
2023-11-14,CRM,,0.0,10,0,,
2023-11-29,Facebook Ads,04.07.23recentlymoved_DE,0.04,0,2,recentlymoved,bloggersvideo5com
2023-11-14,Bloggers,,0.0,0,0,,
2023-11-29,Facebook Ads,03.07.23women,11.44,32,884,women,bloggersvideo9com
2023-11-14,Telegram posts,,0.0,0,0,,
2023-11-29,Facebook Ads,03.07.23women,0.11,1,20,women,bloggersvideo3com
2023-11-15,Tiktok Ads,,0.0,0,0,,
2023-11-30,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo6blackfriday
2023-11-15,Google Ads,,0.0,0,0,,
2023-11-30,Facebook Ads,03.07.23women,0.0,0,2,women,bloggersvideo5com
2023-11-15,Youtube Ads,,0.0,0,0,,
2023-11-30,Tiktok Ads,12.07.2023wide_DE,3.31,6,778,wide,bloggersvideo5
2023-11-30,Facebook Ads,02.07.23wide_DE,8.95,23,747,wide,bloggersvideo4com
2023-11-30,Facebook Ads,12.09.23interests_Uxui_DE,7.57,15,797,interest_work_WebDev,bloggersvideo5
2023-11-30,Tiktok Ads,12.07.2023wide_DE,1.51,2,312,wide,bloggersvideo8com
2023-11-30,Facebook Ads,12.09.23interests_Uxui_DE,0.05,0,4,interest_work_WebDev,v11comwebdev
2023-11-15,Facebook Ads,,0.0,0,0,,
2023-11-30,Facebook Ads,04.07.23recentlymoved_DE,0.05,0,4,recentlymoved,bloggersvideo3com
2023-11-30,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,bloggersvideo6webinar
2023-11-30,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,1,recentlymoved,bloggersvideo8com
2023-11-30,Facebook Ads,03.07.23women,11.57,24,924,women,bloggersvideo9com
2023-11-30,Facebook Ads,03.07.23women,0.12,1,11,women,bloggersvideo3com
2023-11-30,Google Ads,performancemax_eng_DE,72.08,397,48690,,
2023-11-15,SMM,,0.0,32,0,,
